"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","WPts","LPts","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment","B365W","B365L","PSW","PSL","MaxW","MaxL","AvgW","AvgL"
"64","Stockholm","Stockholm Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Garin C.","Kubler J.","89","102","595","538","6","2","6","4","","","","","","","2","0","Completed","2.37","1.57","2.37","1.65","2.58","1.71","2.32","1.6"
"64","Stockholm","Stockholm Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Rune H.","Monteiro T.","27","61","1461","798","7","5","6","2","","","","","","","2","0","Completed","1.28","3.75","1.23","4.62","1.3","4.9","1.22","4.17"
"64","Stockholm","Stockholm Open","10/17/2022","ATP250","Indoor","Hard","1st Round","3","Karatsev A.","Rosol L.","45","226","1015","235","6","3","6","2","","","","","","","2","0","Completed","1.44","2.75","1.53","2.67","1.56","2.79","1.48","2.64"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Bellier A.","Shevchenko A.","192","149","280","386","6","4","6","2","","","","","","","2","0","Completed","2.37","1.57","2.5","1.59","2.55","1.6","2.41","1.56"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","De Minaur A.","Bonzi B.","23","63","1665","781","6","3","6","1","","","","","","","2","0","Completed","1.36","3.2","1.4","3.18","1.46","3.32","1.38","3.01"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Ruusuvuori E.","Sousa J.","52","67","916","746","6","3","6","2","","","","","","","2","0","Completed","1.2","4.5","1.24","4.48","1.25","4.66","1.22","4.15"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Lehecka J.","Dimitrov G.","77","32","694","1280","6","4","1","6","7","6","","","","","2","1","Completed","3.75","1.28","3.94","1.29","3.95","1.31","3.6","1.28"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Ymer M.","Halys Q.","79","66","667","749","5","7","6","4","6","3","","","","","2","1","Completed","1.36","3.2","1.42","3.09","1.42","3.2","1.38","2.99"
"64","Stockholm","Stockholm Open","10/18/2022","ATP250","Indoor","Hard","1st Round","3","Paul T.","Borg L.","31","577","1330","51","5","7","6","4","6","1","","","","","2","1","Completed","1.005","29","1.02","28.25","1.02","41","1.01","19.86"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","1st Round","3","Wolf J.J.","Molcan A.","56","47","836","962","7","5","6","4","","","","","","","2","0","Completed","1.61","2.3","1.54","2.64","1.62","2.64","1.54","2.44"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","1st Round","3","Ymer E.","Otte O.","129","54","437","866","7","6","6","7","6","3","","","","","2","1","Completed","2.5","1.53","2.46","1.61","2.51","1.61","2.39","1.56"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Norrie C.","Karatsev A.","14","45","2490","1015","6","7","6","3","6","4","","","","","2","1","Completed","1.36","3.2","1.46","2.93","1.46","3.38","1.38","3"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Shapovalov D.","Bellier A.","20","192","1880","280","6","4","7","5","","","","","","","2","0","Completed","1.11","6.5","1.15","6.76","1.16","6.76","1.12","6.04"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Rune H.","Garin C.","27","89","1461","595","7","6","6","1","","","","","","","2","0","Completed","1.33","3.4","1.29","3.98","1.33","3.98","1.28","3.63"
"64","Stockholm","Stockholm Open","10/19/2022","ATP250","Indoor","Hard","2nd Round","3","Tsitsipas S.","Cressy M.","5","33","4930","1257","7","6","7","6","","","","","","","2","0","Completed","1.28","3.75","1.28","4.07","1.28","4.15","1.25","3.83"
"64","Stockholm","Stockholm Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","De Minaur A.","Wolf J.J.","23","56","1665","836","6","4","6","2","","","","","","","2","0","Completed","1.4","3","1.49","2.85","1.49","3.04","1.41","2.84"
"64","Stockholm","Stockholm Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Ruusuvuori E.","Lehecka J.","52","77","916","694","6","2","6","2","","","","","","","2","0","Completed","1.33","3.4","1.39","3.29","1.39","3.4","1.35","3.16"
"64","Stockholm","Stockholm Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Ymer M.","Paul T.","79","31","667","1330","6","2","6","3","","","","","","","2","0","Completed","2","1.8","1.94","1.96","2.09","1.96","1.96","1.83"
"64","Stockholm","Stockholm Open","10/20/2022","ATP250","Indoor","Hard","2nd Round","3","Tiafoe F.","Ymer E.","17","129","2195","437","3","6","7","6","7","6","","","","","2","1","Completed","1.22","4.33","1.2","5.28","1.23","5.34","1.19","4.57"
"64","Stockholm","Stockholm Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","De Minaur A.","Shapovalov D.","23","20","1665","1880","6","2","7","6","","","","","","","2","0","Completed","1.9","1.9","1.93","1.97","2","2.03","1.87","1.92"
"64","Stockholm","Stockholm Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Rune H.","Norrie C.","27","14","1461","2490","6","7","6","3","6","3","","","","","2","1","Completed","2.2","1.66","2.28","1.7","2.42","1.77","2.19","1.67"
"64","Stockholm","Stockholm Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Tsitsipas S.","Ymer M.","5","79","4930","667","7","5","6","3","","","","","","","2","0","Completed","1.25","4","1.26","4.3","1.27","4.7","1.24","4"
"64","Stockholm","Stockholm Open","10/21/2022","ATP250","Indoor","Hard","Quarterfinals","3","Ruusuvuori E.","Tiafoe F.","52","17","916","2195","6","1","6","2","","","","","","","2","0","Completed","2","1.8","2.06","1.85","2.16","1.86","2","1.79"
"64","Stockholm","Stockholm Open","10/22/2022","ATP250","Indoor","Hard","Semifinals","3","Rune H.","De Minaur A.","27","23","1461","1665","4","6","7","6","7","5","","","","","2","1","Completed","2.2","1.66","2.42","1.64","2.42","1.67","2.25","1.64"
"64","Stockholm","Stockholm Open","10/22/2022","ATP250","Indoor","Hard","Semifinals","3","Tsitsipas S.","Ruusuvuori E.","5","52","4930","916","6","2","6","2","","","","","","","2","0","Completed","1.36","3.2","1.39","3.3","1.4","3.43","1.36","3.12"
"64","Stockholm","Stockholm Open","10/23/2022","ATP250","Indoor","Hard","The Final","3","Rune H.","Tsitsipas S.","27","5","1461","4930","6","4","6","4","","","","","","","2","0","Completed","3.2","1.36","3.35","1.38","3.38","1.4","3.1","1.36"
"65","Basel","Swiss Indoors","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Nakashima B.","Goffin D.","44","53","982","870","2","6","7","6","6","4","","","","","2","1","Completed","1.5","2.62","1.49","2.8","1.54","2.83","1.47","2.66"
"65","Basel","Swiss Indoors","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Bublik A.","Karatsev A.","38","60","1095","785","6","3","7","6","","","","","","","2","0","Completed","1.44","2.75","1.47","2.87","1.47","3.16","1.43","2.81"
"65","Basel","Swiss Indoors","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Alcaraz C.","Draper J.","1","45","6730","981","3","6","6","2","7","5","","","","","2","1","Completed","1.4","3","1.34","3.55","1.42","3.55","1.38","2.98"
"65","Basel","Swiss Indoors","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Rinderknech A.","Cilic M.","51","16","897","2390","6","4","3","6","7","6","","","","","2","1","Completed","3.4","1.33","3.56","1.34","3.56","1.36","3.32","1.32"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Carreno Busta P.","Baez S.","15","39","2405","1057","6","2","6","1","","","","","","","2","0","Completed","1.2","4.5","1.23","4.59","1.23","4.59","1.21","4.37"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Molcan A.","Mcdonald M.","46","65","962","775","5","7","6","4","7","5","","","","","2","1","Completed","2.3","1.61","2.18","1.74","2.32","1.74","2.19","1.66"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Murray A.","Safiullin R.","49","93","955","586","6","7","6","3","6","4","","","","","2","1","Completed","1.66","2.2","1.82","2.09","1.82","2.35","1.68","2.17"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Van De Zandschulp B.","Mannarino A.","35","42","1252","991","6","4","4","6","6","4","","","","","2","1","Completed","1.57","2.37","1.71","2.24","1.76","2.4","1.65","2.22"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Stricker D.","Cressy M.","129","34","451","1257","7","6","6","3","","","","","","","2","0","Completed","2.37","1.57","2.42","1.62","2.52","1.62","2.38","1.57"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Wawrinka S.","Ruud C.","194","3","277","5600","6","4","6","4","","","","","","","2","0","Completed","2.75","1.44","2.71","1.54","2.8","1.54","2.67","1.47"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Bautista Agut R.","Djere L.","22","75","1805","712","6","4","6","1","","","","","","","2","0","Completed","1.33","3.4","1.32","3.7","1.33","3.8","1.3","3.48"
"65","Basel","Swiss Indoors","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Kecmanovic M.","Davidovich Fokina A.","28","31","1420","1300","6","7","6","2","6","1","","","","","2","1","Completed","1.53","2.5","1.53","2.67","1.57","2.79","1.5","2.54"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Humbert U.","Brooksby J.","103","50","548","945","6","1","6","4","","","","","","","2","0","Completed","1.8","2","1.91","1.98","1.95","2.1","1.84","1.96"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Rune H.","De Minaur A.","25","24","1703","1745","6","2","7","5","","","","","","","2","0","Completed","2.2","1.66","2.19","1.75","2.32","1.78","2.17","1.68"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Ramos-Vinolas A.","Musetti L.","40","23","1050","1746","1","6","6","3","6","4","","","","","2","1","Completed","4.33","1.22","4.93","1.21","4.93","1.25","4.36","1.21"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Auger-Aliassime F.","Huesler M.A.","9","62","3315","784","6","7","6","4","6","4","","","","","2","1","Completed","1.2","4.5","1.2","4.97","1.24","5.3","1.2","4.5"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","2nd Round","3","Rinderknech A.","Molcan A.","51","46","897","962","6","2","6","4","","","","","","","2","0","Completed","1.57","2.37","1.6","2.5","1.63","2.5","1.57","2.37"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","2nd Round","3","Alcaraz C.","Van De Zandschulp B.","1","35","6730","1252","6","4","6","2","","","","","","","2","0","Completed","1.2","4.5","1.21","5.03","1.22","5.16","1.2","4.53"
"65","Basel","Swiss Indoors","10/26/2022","ATP500","Indoor","Hard","2nd Round","3","Carreno Busta P.","Stricker D.","15","129","2405","451","7","5","6","7","6","4","","","","","2","1","Completed","1.3","3.5","1.32","3.79","1.35","3.79","1.29","3.52"
"65","Basel","Swiss Indoors","10/27/2022","ATP500","Indoor","Hard","2nd Round","3","Bublik A.","Ramos-Vinolas A.","38","40","1095","1050","6","3","6","3","","","","","","","2","0","Completed","1.25","4","1.3","3.89","1.3","4.25","1.26","3.82"
"65","Basel","Swiss Indoors","10/27/2022","ATP500","Indoor","Hard","2nd Round","3","Bautista Agut R.","Murray A.","22","49","1805","955","6","3","6","2","","","","","","","2","0","Completed","1.53","2.5","1.62","2.46","1.74","2.66","1.56","2.43"
"65","Basel","Swiss Indoors","10/27/2022","ATP500","Indoor","Hard","2nd Round","3","Auger-Aliassime F.","Kecmanovic M.","9","28","3315","1420","6","1","6","0","","","","","","","2","0","Completed","1.36","3.2","1.36","3.47","1.42","3.47","1.35","3.23"
"65","Basel","Swiss Indoors","10/27/2022","ATP500","Indoor","Hard","2nd Round","3","Wawrinka S.","Nakashima B.","194","44","277","982","6","4","5","7","6","4","","","","","2","1","Completed","2.1","1.72","2.08","1.84","2.26","1.86","2.06","1.76"
"65","Basel","Swiss Indoors","10/27/2022","ATP500","Indoor","Hard","2nd Round","3","Rune H.","Humbert U.","25","103","1703","548","6","4","6","2","","","","","","","2","0","Completed","1.44","2.75","1.45","2.97","1.47","3.01","1.44","2.79"
"65","Basel","Swiss Indoors","10/28/2022","ATP500","Indoor","Hard","Quarterfinals","3","Auger-Aliassime F.","Bublik A.","9","38","3315","1095","6","2","6","3","","","","","","","2","0","Completed","1.25","4","1.28","4.09","1.3","4.11","1.26","3.77"
"65","Basel","Swiss Indoors","10/28/2022","ATP500","Indoor","Hard","Quarterfinals","3","Alcaraz C.","Carreno Busta P.","1","15","6730","2405","6","3","6","4","","","","","","","2","0","Completed","1.25","4","1.31","3.87","1.32","4.05","1.27","3.76"
"65","Basel","Swiss Indoors","10/28/2022","ATP500","Indoor","Hard","Quarterfinals","3","Bautista Agut R.","Wawrinka S.","22","194","1805","277","7","5","7","6","","","","","","","2","0","Completed","1.61","2.3","1.7","2.3","1.7","2.38","1.64","2.24"
"65","Basel","Swiss Indoors","10/28/2022","ATP500","Indoor","Hard","Quarterfinals","3","Rune H.","Rinderknech A.","25","51","1703","897","7","6","6","2","","","","","","","2","0","Completed","1.3","3.5","1.35","3.51","1.35","3.85","1.31","3.44"
"65","Basel","Swiss Indoors","10/29/2022","ATP500","Indoor","Hard","Semifinals","3","Auger-Aliassime F.","Alcaraz C.","9","1","3315","6730","6","3","6","2","","","","","","","2","0","Completed","2.1","1.72","1.94","1.96","2.28","1.96","2.02","1.8"
"65","Basel","Swiss Indoors","10/29/2022","ATP500","Indoor","Hard","Semifinals","3","Rune H.","Bautista Agut R.","25","22","1703","1805","7","6","7","6","","","","","","","2","0","Completed","1.53","2.5","1.62","2.46","1.62","2.56","1.55","2.45"
"65","Basel","Swiss Indoors","10/30/2022","ATP500","Indoor","Hard","The Final","3","Auger-Aliassime F.","Rune H.","9","25","3315","1703","6","3","7","5","","","","","","","2","0","Completed","1.33","3.4","1.34","3.58","1.4","3.58","1.33","3.3"
"66","Vienna","Vienna Open","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Khachanov K.","Wolf J.J.","18","56","1945","840","7","6","7","5","","","","","","","2","0","Completed","1.44","2.75","1.51","2.73","1.51","2.9","1.46","2.68"
"66","Vienna","Vienna Open","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Coric B.","Halys Q.","27","69","1495","749","3","6","7","5","6","3","","","","","2","1","Completed","1.44","2.75","1.4","3.16","1.47","3.16","1.41","2.86"
"66","Vienna","Vienna Open","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Fritz T.","Nishioka Y.","10","37","3195","1097","6","7","7","6","6","3","","","","","2","1","Completed","1.33","3.4","1.35","3.44","1.46","3.45","1.35","3.17"
"66","Vienna","Vienna Open","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Cerundolo F.","Misolic F.","29","150","1398","384","6","3","6","3","","","","","","","2","0","Completed","1.36","3.2","1.41","3.12","1.41","3.74","1.36","3.08"
"66","Vienna","Vienna Open","10/24/2022","ATP500","Indoor","Hard","1st Round","3","Rublev A.","Schwartzman D.","8","21","3685","1825","6","4","6","1","","","","","","","2","0","Completed","1.12","6","1.12","7.56","1.16","7.56","1.11","6.48"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Evans D.","Otte O.","26","54","1515","866","6","4","7","6","","","","","","","2","0","Completed","1.44","2.75","1.45","2.93","1.47","2.93","1.43","2.81"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Dimitrov G.","Monteiro T.","32","66","1280","765","6","3","6","3","","","","","","","2","0","Completed","1.36","3.2","1.4","3.15","1.4","3.5","1.35","3.18"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Ruusuvuori E.","Sonego L.","43","48","986","960","6","2","6","3","","","","","","","2","0","Completed","1.61","2.3","1.65","2.37","1.65","2.4","1.62","2.28"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Shapovalov D.","Rodionov J.","19","130","1925","445","6","4","6","4","","","","","","","2","0","Completed","1.22","4.33","1.23","4.65","1.23","4.8","1.21","4.3"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Thiem D.","Paul T.","113","30","505","1330","2","6","7","6","7","6","","","","","2","1","Completed","1.57","2.37","1.59","2.5","1.7","2.58","1.58","2.37"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Norrie C.","Cachin P.","13","55","2490","846","3","6","6","2","7","6","","","","","2","1","Completed","1.14","5.5","1.18","5.47","1.19","5.8","1.15","5.35"
"66","Vienna","Vienna Open","10/25/2022","ATP500","Indoor","Hard","1st Round","3","Hurkacz H.","Tiafoe F.","11","17","3130","2240","7","6","3","6","6","3","","","","","2","1","Completed","1.57","2.37","1.63","2.41","1.63","2.5","1.56","2.4"
"66","Vienna","Vienna Open","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Giron M.","Griekspoor T.","58","71","801","738","6","4","6","2","","","","","","","2","0","Completed","1.57","2.37","1.64","2.38","1.64","2.4","1.59","2.32"
"66","Vienna","Vienna Open","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Sinner J.","Garin C.","12","86","2700","615","6","3","6","2","","","","","","","2","0","Completed","1.12","6","1.14","6.28","1.14","6.55","1.13","5.85"
"66","Vienna","Vienna Open","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Tsitsipas S.","Novak D.","5","155","5035","369","7","6","6","2","","","","","","","2","0","Completed","1.08","8","1.09","9.33","1.1","9.33","1.08","7.83"
"66","Vienna","Vienna Open","10/26/2022","ATP500","Indoor","Hard","1st Round","3","Medvedev D.","Basilashvili N.","4","94","5155","585","6","2","6","2","","","","","","","2","0","Completed","1.03","15","1.04","15.98","1.06","16","1.03","12.59"
